,original_index,title,artist,date,week,comment,comment_index,total_comments_in_article,sentiment_label,sentiment_score
10565,433,Nghệ sĩ Xuân Bắc và dàn sao chạy cùng 2.000 runner nhí Kun Marathon Hải Phòng,Xuân Bắc,2025-01-20 13:50:00,2025-01-20/2025-01-26,"PT2011Có A Bắc ở đâu là có tiếng cười và niềm vui nơi đó, Quá tuyệt vời",0,1,POSITIVE,0.9993700385093689
10566,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"Vinh NguyễnGiáo sư Xuân là một nhà khoa học lớn của nền nông nghiệp Việt Nam với tầm ảnh hưởng quốc tế, nhiều thế hệ nông dân vẫn biết ơn ông.",0,43,POSITIVE,0.9997318387031555
10567,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"Hoàng DũngThầy là niềm tự hào, tấm gương của các nhà Khoa học miền Tây và trường ĐH Cần Thơ",1,43,POSITIVE,0.9997324347496033
10568,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"HT (king.pacific74)Tiễn biệt thầy, người thầy rất giản dị và gần gũi với HSSV và bà con nông dân !",2,43,POSITIVE,0.9965742826461792
10569,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,thuc_phamvanGiáo sư đã dành phần lớn cuộc đời mình cho cây lúa nhỏ bé và đã đạt được thành tựu cho nền nông nghiệp nước nhà. Xin tỏ lòng ngưỡng mộ và sự biết ơn vô vàn Giáo sư!,3,43,POSITIVE,0.9984978437423706
10570,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,hanhtn315Xin cảm ơn Giáo sư với lòng kính trọng cao nhất.,4,43,POSITIVE,0.9877086877822876
10571,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"Luc Binh TrangNhững năm 1980s, nghe radio thì hầu như tuần nào cũng trích dẫn về ý kiến chuyên môn của GS Võ Tòng Xuân. Chỉ cần nghe giọng nói (không cần nhìn màn hình) là tôi có thể biết giọng nói của hai vị GS đáng kính: Đó là GS Võ Tòng Xuân hay GS Trần Văn Khê.",5,43,POSITIVE,0.9991036057472229
10572,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"nui1160Thật sự khâm phục và tự hào về ý chí, nghị lực và những đóng góp của Ông cho nền nông nghiệp nói riêng và cho khoa học nước nhà, cũng như việc đào tạo, truyền cảm hứng cho các nhà khoa học trẻ, các bạn sinh viên của nước nhà. Ngay cả khi đang điều trị tại bệnh viện mà Ông vẫn còn tham gia giảng bài online cho sinh viên, bàn luận về khoa học... Tôi rớt nước mắt khi đọc được những thông tin này. Vĩnh biệt Ông - Người anh hùng trong lòng bà con!",6,43,POSITIVE,0.9995362758636475
10573,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,nguyenthuylamgisCảm ơn ông - một người Thầy xuất sắc.,7,43,POSITIVE,0.9991243481636047
10574,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"huongtruchuong1992Xin chia buồn cùng gia đình. Nghìn chữ vẫn không nói hết được công lao, tâm huyết của GS đối với nền nông nghiệp nước nhà. Cầu mong GS an lạc ở cõi Phật",8,43,POSITIVE,0.9994255304336548
10575,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"lephunghieudnGiáo sư thực sự là nhà khoa học lớn cống hiến vì sự phát triển của quê hương, xin bày tỏ sự thương tiếc và kính trọng nhất đối với ông.",9,43,POSITIVE,0.916776716709137
10576,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,levantuan.vktbXin tri ân đóng góp của GS cho đất nước nói chung và ĐBSCL nói riêng! Đất nước ta rất cần các nhà khoa học như GS. Xin thành kính phân ưu cùng gia quyến!,10,43,POSITIVE,0.9988415837287903
10577,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"cosotriviet3Giờ Việt Nam luôn trong top các nước xuất khẩu gạo, giá gạo cao nhất, luôn có giống lúa ngon cơm hàng đầu, đó là thành quả của hàng triệu người nông dân, tri ân thầy.",11,43,POSITIVE,0.9984715580940247
10578,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,nguyenxuanhieu_0206Cám ơn ông đã cống hiến hết mình cho ngành lúa gạo nước nhà.,12,43,POSITIVE,0.9979469180107117
10579,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,thanhhaikgXin chân thành cám ơn những đóng góp của ông cho người dân Việt Nam.,13,43,POSITIVE,0.9884092807769775
10580,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,louisnguyenCảm ơn giáo sư về những đóng góp to lớn cho nền nông nghiệp nước nhà...xin chia buồn cùng gia đình.,14,43,NEUTRAL,0.6973425149917603
10581,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,NguyễnNghiêng mình kính tiễn Người Hiền Tài của đất nước an nghỉ.,15,43,POSITIVE,0.836214542388916
10582,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,sinhnvGiáo sư có đóng góp to lớn cho nền nông nghiệp Việt nam,16,43,POSITIVE,0.9991753697395325
10583,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"Ngo Minh TrucKính viếng Thầy, một nhà Nông học hàng đầu, đã cống hiến bằng cả tâm và tài cho đất nước VN",17,43,POSITIVE,0.9997640252113342
10584,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"hoanggiangphamNgười đầu tiên đưa giống lúa IRRI 72 về miền nam làm nên cuộc cách mạng nông nghiệp ở miền nam: thời gian sinh trưởng giảm 1 nửa, năng suất tăng gấp đôi, cho đến hiện giờ chưa ai làm được điều tương tự",18,43,NEUTRAL,0.7693682312965393
10585,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"ngvkhanhdtXin gửi đến GS lòng thương tiếc vô hạn, và sự kính trọng sâu sắc: một nhà khoa học suốt đời vì đất nước vì nhân dân.",19,43,POSITIVE,0.9991772770881653
10586,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"sanghuynh1503Kính trọng ông, một người thầy, một nhà khoa học xuất sắc của Việt Nam. Từ nhỏ con đã nghe danh của ông qua báo đài, qua truyền miệng, hầu như ở miền tây, gia đình nông dân nào cũng biết tên ông. Thần Nông của miền tây.",20,43,POSITIVE,0.9990618824958801
10587,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,Quoc HungCảm ơn Giáo sư Võ Tòng Xuân vì những cống hiến không biết mệt mỏi cho nền nông nghiệp nước nhà. Vĩnh biệt Giáo sư.,21,43,POSITIVE,0.9984915256500244
10588,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"quocthanh.230775Việt Nam ta có 2 "" Thần Nông"" mà cả thế giới ngưỡng mộ và muốn có :
1. GS: Lương Định Của
2. GS: Võ Tòng Xuân.",22,43,POSITIVE,0.9996979236602783
10589,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,dttl3008Biết ơn thầy rất nhiều.,23,43,POSITIVE,0.9261002540588379
10590,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,phantrispmNghiêng mình tri ân Giáo sư,24,43,POSITIVE,0.9438413381576538
10591,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,thanhchidat7914Cảm ơn những đóng góp của ông cho nền nông nghiệp nước nhà. Nhân dân có cơm no có một phần đóng góp của ông. Đất nước xuất khẩu gạo thứ 2 thế giới có phần đóng góp của ông. Cảm ơn ông.,25,43,POSITIVE,0.9979756474494934
10592,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,Hong DucNhà khoa học đáng kính. Giúp ích cho đất nước cho Nhân dân. Cảm ơn Ông!,26,43,POSITIVE,0.9991337656974792
10593,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"vanmiphamNgười tiến sĩ xứng đáng với sự nghiệp khoa học nv nhà, người giáo sư xứng đáng vơi danh hiệu thầy của những người thầy. Tạm biệt người thầy vĩ đại của nền khoa học nước nhà.",27,43,POSITIVE,0.9367550611495972
10594,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,hunglinhquangVĩnh việt Ông! Một nhà khoa học suốt đời cống hiến cho nền nông nghiệp vững mạnh của nước nhà. Nhân dân cảm tạ và biết ơn Ông. Vĩnh biệt!,28,43,POSITIVE,0.9987126588821411
10595,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,Vô DanhĐúng là một con người và một nhân cách lớn.,29,43,POSITIVE,0.9968072175979614
10596,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"Kien Nghiem TrungBức ảnh GS Võ Tòng Xuân cùng các nhà khoa học và Phó chủ tịch Hội đồng Bộ trưởng Võ Văn Kiệt thật đẹp. Từ 1982 mà mọi người đã sang Mỹ đễ kết giao và học hỏi, thật khâm phục tầm nhìn xà và sự đột phá này.",30,43,POSITIVE,0.9995207786560059
10597,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,Hoàng TrươngÔng cũng là người nắm bắt công nghệ rất sớm.,31,43,POSITIVE,0.9997178912162781
10598,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"qvivo20201 đời người cống hiến vì khoa học, vì tương lai xa của bà con nông dân để có cái ăn, cái mặc đẹp hơn, khấm khá hơn. Một lời tri ân đến ông.",32,43,POSITIVE,0.9960721731185913
10599,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"dungn039Xin tiễn biệt ông, một nhân tài của đất nước",33,43,POSITIVE,0.9967694282531738
10600,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"levanteoagricultureTôi thật sự rất mai mắn được thầy dạy, dù chỉ một học phần thôi, vẫn nhớ như in lúc lên thị phạm được thầy đánh giá như thế nào. Chúc thầy an nghỉ",34,43,POSITIVE,0.9441246390342712
10601,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,thaohuongpBiết ơn nhiều về những cống hiến của ông!,35,43,POSITIVE,0.9982901215553284
10602,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"linhngocleXin vĩnh biệt thầy ạ, người thầy khả kính. .",36,43,POSITIVE,0.9710199236869812
10603,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,nguyenquan144Tiếc thương nhà khoa học chân chính!,37,43,NEGATIVE,0.5136763453483582
10604,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,"nguyen.haidangdayCúi đầu tiễn biệt Nhà khoa học, Nhà giáo lỗi lạc, một con người sống vì mọi người!",38,43,NEGATIVE,0.9653847217559814
10605,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,trần thưNhững ng lm lên sự phát triển,39,43,POSITIVE,0.999756395816803
10606,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,vitinhdonga.bdđây mới là nhân tài và cống hiến cho dân tộc thực sự,40,43,POSITIVE,0.998059093952179
10607,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,Le HoangÔng là Người con ưu tú của miền Tây Nam Bộ,41,43,POSITIVE,0.9997757077217102
10608,434,GS Võ Tòng Xuân - 'bác sĩ lúa' của nông dân,Xuân Bắc,2024-12-23 13:15:00,2024-12-23/2024-12-29,tonan3114Xin Vĩnh biệt một nhà khoa học xuất sắc của đồng bằng sông Cửu Long.,42,43,POSITIVE,0.9986787438392639
10610,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,Quan nguyenKhán giả hiểu đúng chứ không hiểu nhầm nha Bắc. Xem thường khán giả nhưng xin lỗi chưa chân thành.,0,359,POSITIVE,0.9593582153320312
10611,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Trần Xuân BắcTôi ko đồng ý với việc xl này của XB, XB Quá coi thường Khán Giả...tôi sẽ ko xem chương trình có XB nữa...",1,359,POSITIVE,0.9677744507789612
10612,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Minh LeNghệ sĩ đã nhầm, con không có quyền chê bánh chưng mẹ gói nhưng khán giả thì có quyền khen chê một chương trình truyền hình!",2,359,POSITIVE,0.9599275588989258
10613,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Bùi đức khaXin xỏ gì nữa. Có những cái sai sửa được, có những cái sai Vĩnh viễn không bao giờ sửa được. Đó là niềm tin của khán giả",3,359,POSITIVE,0.9698954224586487
10614,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"thaolee.luatsu18Nói chung cả đội Táo quân chỉ làm mầu mè qua loa cho xong, Rất nhạt nhẽo, không có gì đặc sắc, không phản ảnh đi vào thực tế đời sống của nhân dân, người lao động. bản thân tôi đã dừng xem Táo quân năm nay.",4,359,NEGATIVE,0.9993715882301331
10615,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"TâmDù cố ý hay không nhưng khán giả Việt thật sự quá dễ dãi, nhiều người cứ viện rằng không đánh người chạy lại nên cho dù phát ngôn bừa bãi như thế nào thì chỉ cần xin lỗi và ẩn đi một thời gian là chuyện đâu lại vào đấy.",5,359,NEGATIVE,0.9980162382125854
10616,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,luongvantrivisNói không cố ý là không đúng nha,6,359,POSITIVE,0.9981369972229004
10617,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Sơn Tùng quê tôiThật một lời, tôi chưa bật tivi coi táo quân, dù chỉ là một lần.",7,359,POSITIVE,0.9846721291542053
10618,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,thuyhoangtt2Thất vọng với lời xin lỗi của XB!,8,359,POSITIVE,0.7154693603515625
10619,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,chiasetuanhvÔng xin lỗi kiểu này chỉ càng làm hình ảnh của ông tồi tệ hơn thôi.,9,359,NEGATIVE,0.9958677291870117
10620,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,ViệtXuân Bắc xin lỗi có thật lòng hay không ? Tôi cho rằng là không .,10,359,POSITIVE,0.9946550130844116
10621,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,Gacon Di ChoiNếu Xuân Bắc thẳng thắn thừa nhận sai lầm và xin lỗi chân thành thì còn được chứ kiểu dám làm không dám nhận thế này càng làm công chúng mất niềm tin vào anh ta thôi.,11,359,NEGATIVE,0.8346577286720276
10622,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,SangChả mẹ nào chửi con như vậy chỉ vì chê mẹ gói bánh chưng cả... Vin vào câu chuyện hư cấu mà lố bịch và nặng lời quá....,12,359,NEGATIVE,0.9973354935646057
10623,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Eye HiFB anh vẫn chưa có lời giải thích, xin lỗi vì ""khán giả hiểu nhầm""....và anh cũng chẳng cần xóa bài viết gây ""hiểu nhầm"". Không thấy sự chân thành trong lời xin lỗi của anh.",13,359,NEGATIVE,0.9952202439308167
10624,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Tai NguyenXB vẫn cho rằng mình đúng khi viết bài "" Cái tát của mẹ""... Những đánh giá của khán giả chỉ là do ""hiểu nhầm"" thôi sao? Nếu đã sai thì XB nên nhận lỗi chân thành chứ đừng đẩy cái lỗi về phía người đọc bài viết như vậy!",14,359,NEGATIVE,0.8445083498954773
10625,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,Park Kee ChorTôi biết tên Xuân Bắc và Táo Quân nhờ scandal này vì chẳng quan tâm đến anh này và chương trình này. Nghệ sĩ mà vậy là không ổn rồi.,15,359,NEGATIVE,0.6791468262672424
10626,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"HNHNTôi là một ""con nghiện"" Táo quân, thường xuyên xem lại các vở diễn xưa. Nhưng 3 mùa vừa rồi tôi không còn xem nữa. Tôi lại lục lại xem các vở diễn ngày xưa đó!",16,359,POSITIVE,0.5466035008430481
10627,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"ductam1974Vạ từ miệng được cho là ""hoạt ngôn"" mà ra, XB tự bắn vào chân mình thôi !!!",17,359,NEGATIVE,0.9262393712997437
10628,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,TienvanXuân Bắc viết rất rõ chứ không vô tình. 20 h chiều ba mươi Tết.,18,359,POSITIVE,0.9934679865837097
10629,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,Anh Tuấn HuỳnhLời xin lỗi cho có. Mất thể diện thật.,19,359,POSITIVE,0.9993595480918884
10630,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,nguyenthanh9171Lời xin lỗi gượng ép,20,359,POSITIVE,0.9937570095062256
10631,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"Trang NguyenLời xin lỗi cho qua chuyện, bao biện, không trung thực. Lại thêm thất vọng về văn hóa ứng xử của Xuân Bắc.",21,359,NEGATIVE,0.9169430732727051
10632,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,ALEX LQTTôi chân thành và tha thiết xin hãy dừng chương trình táo quân. Vì nó quá nhạt và vô bổ.,22,359,NEGATIVE,0.9976045489311218
10633,436,Xuân Bắc xin lỗi khán giả,Xuân Bắc,2024-12-08 15:33:00,2024-12-02/2024-12-08,"nguyenhongphuc72918Xuân Bắc quá ngụy biện về những gì mình đã nói. Gần đây có 1 số nghệ sĩ có những phát ngôn bừa bãi,không tôn trọng khán giả . Cần có hình thức xử lý phù hợp để răn đe.",23,359,NEGATIVE,0.9590795040130615
